date,month,temper,rainfall,water_temper,in_bod,in_cod,in_ss,in_tn,in_tp,in_bac,flux
20200610,6,28,2.8,25.7,70.2,44.5,71,10.426,1.136,160000,14108
20200611,6,23,29.3,25.6,81.6,68,71,23.387,0.605,140000,16098
20200612,6,27,19.3,27,78.5,51.1,50,13.105,0.69,120000,12041
20200613,6,23,8.6,25.1,46.9,29.8,38,7.137,0.247,90000,12183
20200614,6,24,78.7,24.8,49,31.1,28,7.797,0.31,82000,13718
20200615,6,26,0,25.7,94.4,60,163.8,22.302,2.046,130000,9417
20200616,6,26,0,25.1,68.3,43.3,49,12.956,1.387,140000,14272
20200617,6,24,0,25.8,120.3,80.2,59,12.58,1.466,120000,13316
20200618,6,23,2.9,24.4,112.9,73.4,83,13.989,1.158,160000,12093
20200619,6,25,0.2,24.5,78,48.1,64,15.431,1.173,150000,12306
20200620,6,25,0,25.6,59.7,37.9,44,8.039,1.176,110000,11246
20200621,6,26,0,25.3,59.3,37.6,44,7.972,0.31,92000,10727
20200622,6,27,0,25.2,138.6,92.4,121,17.453,2.97,150000,10066
20200623,6,26,0,25.4,77.2,49.1,74,9.835,1.098,130000,13423
20200624,6,24,6.2,26,59,37.5,52,6.956,0.642,140000,14304
20200625,6,23,0.4,25.8,156.9,83.8,100,20.875,0.901,180000,12399
20200626,6,24,0,26.9,59.9,38,46,5.517,0.462,160000,14052
20200627,6,24,0,25.7,45.2,28.7,56,6.31,0.535,170000,12262
20200628,6,26,0,25.5,46,29.2,35,6.507,0.686,110000,7388
20200629,6,25,38,26,125.1,83.4,166.3,14.463,2.139,200000,11731
20200630,6,22,11.6,25,89.2,56.6,52,8.182,1.131,180000,14344
20200601,6,25,0,23.4,368.1,138,322.5,48.472,6.386,1100000,12436
20200602,6,23,0,23.8,314.4,115.2,302.5,52.689,5.847,1400000,10539
20200603,6,22,0,23.3,312,114.3,212.5,44.868,5.501,940000,12413
20200604,6,24,0,25,359.4,131.6,222.5,39.96,4.893,800000,13280
20200605,6,28,0,24.5,270.6,99.1,242.5,44.1,4.958,920000,12006
20200606,6,27,0,24.8,304.2,111.4,205,55.557,6.296,650000,12817
20200607,6,26,0,24.6,299.4,109.7,212.5,42.652,4.97,560000,10163
20200608,6,26,0,24.4,300,110,262.5,50.235,5.866,760000,10998
20200609,6,27,0,25.4,268.8,98.6,210,45.824,5.006,620000,13254
20200610,6,28,2.8,26.1,278.4,102,192.5,47.254,5.237,960000,12368
20200611,6,23,29.3,23.9,117,64,137.5,28.873,3.161,400000,17763
20200612,6,27,19.3,25.3,237.6,87.1,220,45.723,4.594,840000,12366
20200613,6,23,8.6,23.6,120,44,90,26.538,1.969,270000,17893
20200614,6,24,78.7,23.4,245.3,92,146,27.593,2.635,260000,21463
20200615,6,26,0,24.8,222.4,81.4,250,42.363,4.02,580000,13479
20200616,6,26,0,24.9,349.5,128,260,59.385,5.413,700000,12281
20200617,6,24,0,25.2,315,115.4,225,48.099,5.486,780000,11213
20200618,6,23,2.9,23,300.8,110.3,202.5,51.845,5.368,620000,13196
20200619,6,25,0.2,24.4,216.9,98.9,210,49.028,4.772,580000,11875
20200620,6,25,0,25.2,298.5,109.4,212.5,48.166,5.401,600000,11603
20200621,6,26,0,25.3,255.9,96,190,57.315,5.977,680000,12651
20200622,6,27,0,25,331.2,127.4,275,60.365,5.959,840000,9892
20200623,6,26,0,25.2,478,184,345,49.47,5.529,1300000,10915
20200624,6,24,6.2,25,328.8,120.4,232.5,43.582,5.244,920000,13281
20200625,6,23,0.4,24.4,153.4,90,187.5,38.07,3.766,540000,12001
20200626,6,24,0,25.3,373.8,136.9,260,50.901,5.801,740000,12234
20200627,6,24,0,25.3,259.2,94.9,232.5,41.993,5.134,800000,11523
20200628,6,26,0,25.2,252.6,92.6,247.5,50.555,4.813,660000,10983
20200629,6,25,38,24.8,302.4,110.9,327.5,52.531,6.096,1100000,15303
20200630,6,22,11.6,23.6,164.3,61.6,92,28.55,2.98,260000,22641
20200601,6,24.4,0,24,225.6,150.4,230,45.577,6.041,143000,10264
20200602,6,23.6,0,23.8,162.6,108.4,280,51.996,6.112,123000,10649
20200603,6,25.6,0,24.3,185,123.3,250,42.555,5.675,139000,10570
20200604,6,28.8,0,24.3,209.3,139.5,230,46.624,6.035,136000,11449
20200605,6,22,0,23.8,180,120,280,47.321,5.332,134000,10411
20200606,6,19.5,0,23.8,165.5,110.3,220,53.856,5.513,142000,10444
20200607,6,21.1,0,24,199.1,132.7,290,43.64,5.618,127000,11056
20200608,6,26,0,24.5,166.8,111.2,230,47.454,5.773,101000,10883
20200609,6,28.2,0,24.8,219,146,280,47.389,6.091,140000,10934
20200610,6,27.9,0,25.2,218.7,145.8,250,51.708,5.712,119000,11075
20200611,6,21.8,25.1,24.6,153.9,102.6,310,47.623,6.001,100000,12967
20200612,6,22.7,6.6,24.6,243.2,152,250,48.154,6.186,110000,11404
20200613,6,24,6.6,24.7,164.5,102.8,320,47.753,5.644,131000,12023
20200614,6,26.5,11.7,24.7,217.9,136.2,260,48.316,6.077,117000,12223
20200615,6,26.8,0,24.3,230.1,143.8,310,54.351,5.82,120000,12835
20200616,6,22.9,0,24.5,168.3,105.2,240,45.794,6.087,103000,12906
20200617,6,23.9,0,24.2,231.8,144.9,220,54.391,5.324,117000,12870
20200618,6,20.2,2.8,24,213.2,142.1,230,51.845,5.328,135000,13163
20200619,6,20.6,0.2,24.2,222,148,220,44.123,5.925,138000,12849
20200620,6,21.5,0,24.2,205.1,136.7,220,53.611,5.617,119000,13897
20200621,6,20.6,0,23.9,140.7,100.5,310,45.406,5.831,131000,14352
20200622,6,22.3,0,24,209.2,149.4,310,49.939,5.713,114000,14683
20200623,6,23.7,0,24.5,171,114,300,47.363,5.773,140000,13231
20200624,6,22.2,4.6,24.5,163.7,116.9,300,47.423,5.316,111000,12981
20200625,6,22.6,0.8,24.3,183.3,130.9,300,48.198,5.485,140000,14976
20200626,6,26,0,24.8,154.1,110.1,210,47.835,6.041,106000,13131
20200627,6,26.1,0,24.8,153.3,102.2,300,50.567,5.962,139000,13626
20200628,6,24.2,0,24.6,194.3,129.5,300,47.068,6.343,115000,14152
20200629,6,22.2,40.4,24.6,158,105.3,300,48.525,5.352,140000,13919
20200630,6,24.2,14.1,24.8,178.5,119,280,54.787,5.811,109000,18642
20200601,6,23.6,0,22.4,102.8,60.4,148,30.993,3.469,190000,68730
20200602,6,25.2,0,22.5,100.6,73.6,154,32.889,3.582,200000,69242
20200603,6,24.3,0,22.4,102.4,67.4,151,34.076,3.464,190000,68090
20200604,6,25.3,0,22.2,90.2,59.8,147,32.603,3.322,200000,76070
20200605,6,20.3,0,22.5,105.5,74.6,158,33.578,3.455,180000,75720
20200606,6,21,0,22.7,99,67.2,151,33.18,3.435,180000,72610
20200607,6,21.5,0,22.8,100.8,68,152,31.652,3.368,180000,70260
20200608,6,23.3,0,23,101.6,61,156,34.468,3.519,170000,71070
20200609,6,24,0,23.3,101,65.2,150,33.48,3.423,190000,68630
20200610,6,24.7,0,24,100.8,60.2,146,32.551,3.397,200000,75811
20200611,6,22.6,0,23.2,93.4,62.6,148.5,30.484,3.037,180000,80150
20200612,6,22.6,0,23,68,58,122,28.597,2.97,180000,68980
20200613,6,22.2,0,23.4,73,56.2,139,28.207,3.083,160000,97570
20200614,6,23.3,0,23.2,74.4,59.6,143,30.154,3.158,130000,95030
20200615,6,16.9,0,23.8,92,60,143,31.742,3.225,160000,84370
20200616,6,21.3,0,24.1,102.6,63.4,149,32.551,3.175,170000,78050
20200617,6,21.2,0,23.6,103.8,57.4,137,33.06,3.335,180000,72920
20200618,6,19.7,40.2,22.8,88.6,52.3,133,30.364,3.083,100000,101858
20200619,6,26.3,0.8,22.4,70.2,52.3,121,25.852,2.672,120000,100360
20200620,6,21.2,0,22.2,71,57.2,144,28.656,2.873,150000,86790
20200621,6,21.2,0,22.2,83.6,58.6,143,30.813,3.066,160000,82350
20200622,6,23.5,0,23.2,73.4,49.9,143,32.101,3.175,170000,79080
20200623,6,23.6,0,23.7,83.2,65.2,146,33.33,3.125,180000,76380
20200624,6,23.4,19.5,24,88,63.2,143,34.288,3.049,180000,81830
20200625,6,23.4,35.3,23.6,77.6,58,126,23.713,2.461,120000,102960
20200626,6,20.9,0,22.8,82.2,53.5,132,27.097,2.825,150000,106926
20200627,6,23.3,0,22.8,92.4,58.4,144,28.626,2.847,160000,90250
20200628,6,23.2,0,22.9,105.4,57.6,142,30.723,2.931,170000,86560
20200629,6,23.6,99.2,24.3,96.8,57,145,31.263,3.091,180000,92450
20200630,6,18.9,5.9,22,77.6,42.5,115,20.088,2.654,90000,118280
20200701,7,19.3,1,20.1,46.5,49.9,64,27.605,1.332,68000,515
20200702,7,20.2,0,19.3,63.6,56.5,118,27.48,1.366,82000,567
20200703,7,18.4,1.5,20.2,84.3,68.3,80,36.71,2.712,130000,566
20200704,7,19.7,2.5,21.3,115.8,69.9,88,28.886,2.796,73000,581
20200705,7,20.9,0,21.7,108.9,65.5,84,28.051,2.669,170000,592
20200706,7,22,4.5,20.5,112.8,65.1,152,35.006,1.822,190000,583
20200707,7,23.3,0,20,95.4,72.3,154,34.032,2.693,120000,585
20200708,7,22.7,0,22.4,57.6,58.2,58,29.453,1.838,190000,473
20200709,7,23.2,0,23.1,113.7,70.2,118,38.89,3.115,290000,461
20200710,7,22.3,21.5,23.2,55,69.7,164,35.174,2.494,220000,531
20200711,7,23.3,0,22.2,60.3,67.5,92,31.406,2.7,220000,567
